	icd9_code	short_title	long_title	icd_level2	level2_title	icd_level4	title
12719	81510	Fx metacarpal NOS-open	Open fracture of metacarpal bone(s), site unspecified	815	Injury And Poisoning	8151	Fx metacarpal NOS-open Open fracture of metacarpal bone(s), site unspecified
12720	81511	Fx 1st metacarp base-opn	Open fracture of base of thumb [first] metacarpal	815	Injury And Poisoning	8151	Fx 1st metacarp base-opn Open fracture of base of thumb [first] metacarpal
12721	81512	Fx metacarp base NEC-opn	Open fracture of base of other metacarpal bone(s)	815	Injury And Poisoning	8151	Fx metacarp base NEC-opn Open fracture of base of other metacarpal bone(s)
12722	90225	Inj super mesenteric art	Injury to superior mesenteric artery (trunk)	902	Injury And Poisoning	9022	Inj super mesenteric art Injury to superior mesenteric artery (trunk)
12723	90226	Inj brnch sup mesent art	Injury to primary branches of superior mesenteric artery	902	Injury And Poisoning	9022	Inj brnch sup mesent art Injury to primary branches of superior mesenteric artery
12724	90227	Inj infer mesenteric art	Injury to inferior mesenteric artery	902	Injury And Poisoning	9022	Inj infer mesenteric art Injury to inferior mesenteric artery
12725	90229	Inj mesenteric vess NEC	Injury to celiac and mesenteric arteries, other	902	Injury And Poisoning	9022	Inj mesenteric vess NEC Injury to celiac and mesenteric arteries, other
12726	90231	Inj superior mesent vein	Injury to superior mesenteric vein and primary subdivisions	902	Injury And Poisoning	9023	Inj superior mesent vein Injury to superior mesenteric vein and primary subdivisions
12727	90232	Inj inferior mesent vein	Injury to inferior mesenteric vein	902	Injury And Poisoning	9023	Inj inferior mesent vein Injury to inferior mesenteric vein
12728	90233	Injury portal vein	Injury to portal vein	902	Injury And Poisoning	9023	Injury portal vein Injury to portal vein
12729	90234	Injury splenic vein	Injury to splenic vein	902	Injury And Poisoning	9023	Injury splenic vein Injury to splenic vein
12730	90239	Inj port/splen vess NEC	Injury to portal and splenic veins, other	902	Injury And Poisoning	9023	Inj port/splen vess NEC Injury to portal and splenic veins, other
12731	90240	Injury renal vessel NOS	Injury to renal vessel(s), unspecified	902	Injury And Poisoning	9024	Injury renal vessel NOS Injury to renal vessel(s), unspecified
12732	90249	Injury renal vessel NEC	Injury to renal blood vessels, other	902	Injury And Poisoning	9024	Injury renal vessel NEC Injury to renal blood vessels, other
12733	90250	Injury iliac vessel NOS	Injury to iliac vessel(s), unspecified	902	Injury And Poisoning	9025	Injury iliac vessel NOS Injury to iliac vessel(s), unspecified
12734	90251	Inj hypogastric artery	Injury to hypogastric artery	902	Injury And Poisoning	9025	Inj hypogastric artery Injury to hypogastric artery
12735	67581	Breast infect NEC-deliv	Other specified infections of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6758	Breast infect NEC-deliv Other specified infections of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition
12736	67582	Breast inf NEC-del w p/p	Other specified infections of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6758	Breast inf NEC-del w p/p Other specified infections of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication
12737	67583	Breast inf NEC-antepart	Other specified infections of the breast and nipple associated with childbirth, antepartum condition or complication	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6758	Breast inf NEC-antepart Other specified infections of the breast and nipple associated with childbirth, antepartum condition or complication
12738	67584	Breast inf NEC-postpart	Other specified infections of the breast and nipple associated with childbirth, postpartum condition or complication	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6758	Breast inf NEC-postpart Other specified infections of the breast and nipple associated with childbirth, postpartum condition or complication
12739	67590	Breast inf preg NOS-unsp	Unspecified infection of the breast and nipple associated with childbirth, unspecified as to episode of care or not applicable	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6759	Breast inf preg NOS-unsp Unspecified infection of the breast and nipple associated with childbirth, unspecified as to episode of care or not applicable
12740	67591	Breast infect NOS-deliv	Unspecified infection of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6759	Breast infect NOS-deliv Unspecified infection of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition
12741	67592	Breast inf NOS-del w p/p	Unspecified infection of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6759	Breast inf NOS-del w p/p Unspecified infection of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication
12742	67593	Breast inf NOS-antepart	Unspecified infection of the breast and nipple associated with childbirth, antepartum condition or complication	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6759	Breast inf NOS-antepart Unspecified infection of the breast and nipple associated with childbirth, antepartum condition or complication
12743	67594	Breast inf NOS-postpart	Unspecified infection of the breast and nipple associated with childbirth, postpartum condition or complication	675	Complications Of Pregnancy, Childbirth, And The Puerperium	6759	Breast inf NOS-postpart Unspecified infection of the breast and nipple associated with childbirth, postpartum condition or complication
12744	67600	Retract nipple preg-unsp	Retracted nipple associated with childbirth, unspecified as to episode of care or not applicable	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6760	Retract nipple preg-unsp Retracted nipple associated with childbirth, unspecified as to episode of care or not applicable
12745	67601	Retracted nipple-deliver	Retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6760	Retracted nipple-deliver Retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition
12746	67602	Retract nipple-del w p/p	Retracted nipple associated with childbirth, delivered, with mention of postpartum complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6760	Retract nipple-del w p/p Retracted nipple associated with childbirth, delivered, with mention of postpartum complication
12747	67603	Retract nipple-antepart	Retracted nipple associated with childbirth, antepartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6760	Retract nipple-antepart Retracted nipple associated with childbirth, antepartum condition or complication
12748	67604	Retract nipple-postpart	Retracted nipple associated with childbirth, postpartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6760	Retract nipple-postpart Retracted nipple associated with childbirth, postpartum condition or complication
12749	67610	Cracked nipple preg-unsp	Cracked nipple associated with childbirth, unspecified as to episode of care or not applicable	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6761	Cracked nipple preg-unsp Cracked nipple associated with childbirth, unspecified as to episode of care or not applicable
12750	67611	Cracked nipple-delivered	Cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6761	Cracked nipple-delivered Cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition
12751	67612	Cracked nipple-del w p/p	Cracked nipple associated with childbirth, delivered, with mention of postpartum complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6761	Cracked nipple-del w p/p Cracked nipple associated with childbirth, delivered, with mention of postpartum complication
12752	67613	Cracked nipple-antepart	Cracked nipple associated with childbirth, antepartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6761	Cracked nipple-antepart Cracked nipple associated with childbirth, antepartum condition or complication
12753	67614	Cracked nipple-postpart	Cracked nipple associated with childbirth, postpartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6761	Cracked nipple-postpart Cracked nipple associated with childbirth, postpartum condition or complication
12754	67620	Breast engorge-unspec	Engorgement of breasts associated with childbirth, unspecified as to episode of care or not applicable	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6762	Breast engorge-unspec Engorgement of breasts associated with childbirth, unspecified as to episode of care or not applicable
12755	67621	Breast engorge-delivered	Engorgement of breasts associated with childbirth, delivered, with or without mention of antepartum condition	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6762	Breast engorge-delivered Engorgement of breasts associated with childbirth, delivered, with or without mention of antepartum condition
12756	67622	Breast engorge-del w p/p	Engorgement of breasts associated with childbirth, delivered, with mention of postpartum complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6762	Breast engorge-del w p/p Engorgement of breasts associated with childbirth, delivered, with mention of postpartum complication
12757	67623	Breast engorge-antepart	Engorgement of breasts associated with childbirth, antepartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6762	Breast engorge-antepart Engorgement of breasts associated with childbirth, antepartum condition or complication
12758	67624	Breast engorge-postpart	Engorgement of breasts associated with childbirth, postpartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6762	Breast engorge-postpart Engorgement of breasts associated with childbirth, postpartum condition or complication
12759	67630	Breast dis preg NEC-unsp	Other and unspecified disorder of breast associated with childbirth, unspecified as to episode of care or not applicable	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6763	Breast dis preg NEC-unsp Other and unspecified disorder of breast associated with childbirth, unspecified as to episode of care or not applicable
12760	67631	Breast dis NEC-delivered	Other and unspecified disorder of breast associated with childbirth, delivered, with or without mention of antepartum condition	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6763	Breast dis NEC-delivered Other and unspecified disorder of breast associated with childbirth, delivered, with or without mention of antepartum condition
12761	67632	Breast dis NEC-del w p/p	Other and unspecified disorder of breast associated with childbirth, delivered, with mention of postpartum complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6763	Breast dis NEC-del w p/p Other and unspecified disorder of breast associated with childbirth, delivered, with mention of postpartum complication
12762	67633	Breast dis NEC-antepart	Other and unspecified disorder of breast associated with childbirth, antepartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6763	Breast dis NEC-antepart Other and unspecified disorder of breast associated with childbirth, antepartum condition or complication
12763	67634	Breast dis NEC-postpart	Other and unspecified disorder of breast associated with childbirth, postpartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6763	Breast dis NEC-postpart Other and unspecified disorder of breast associated with childbirth, postpartum condition or complication
12764	67640	Lactation fail-unspec	Failure of lactation, unspecified as to episode of care or not applicable	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6764	Lactation fail-unspec Failure of lactation, unspecified as to episode of care or not applicable
12765	67641	Lactation fail-delivered	Failure of lactation, delivered, with or without mention of antepartum condition	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6764	Lactation fail-delivered Failure of lactation, delivered, with or without mention of antepartum condition
12766	67642	Lactation fail-del w p/p	Failure of lactation, delivered, with mention of postpartum complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6764	Lactation fail-del w p/p Failure of lactation, delivered, with mention of postpartum complication
12767	67643	Lactation fail-antepart	Failure of lactation, antepartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6764	Lactation fail-antepart Failure of lactation, antepartum condition or complication
12768	67644	Lactation fail-postpart	Failure of lactation, postpartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6764	Lactation fail-postpart Failure of lactation, postpartum condition or complication
12769	67650	Suppr lactation-unspec	Suppressed lactation, unspecified as to episode of care or not applicable	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6765	Suppr lactation-unspec Suppressed lactation, unspecified as to episode of care or not applicable
12770	67651	Suppr lactation-deliver	Suppressed lactation, delivered, with or without mention of antepartum condition	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6765	Suppr lactation-deliver Suppressed lactation, delivered, with or without mention of antepartum condition
12771	67652	Suppr lactat-del w p/p	Suppressed lactation, delivered, with mention of postpartum complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6765	Suppr lactat-del w p/p Suppressed lactation, delivered, with mention of postpartum complication
12772	67653	Suppr lactation-antepar	Suppressed lactation, antepartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6765	Suppr lactation-antepar Suppressed lactation, antepartum condition or complication
12773	67654	Suppr lactation-postpart	Suppressed lactation, postpartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6765	Suppr lactation-postpart Suppressed lactation, postpartum condition or complication
12774	67660	Galactorrhea preg-unspec	Galactorrhea associated with childbirth, unspecified as to episode of care or not applicable	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6766	Galactorrhea preg-unspec Galactorrhea associated with childbirth, unspecified as to episode of care or not applicable
12775	67661	Galactorrhea-delivered	Galactorrhea associated with childbirth, delivered, with or without mention of antepartum condition	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6766	Galactorrhea-delivered Galactorrhea associated with childbirth, delivered, with or without mention of antepartum condition
12776	67662	Galactorrhea-del w p/p	Galactorrhea associated with childbirth, delivered, with mention of postpartum complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6766	Galactorrhea-del w p/p Galactorrhea associated with childbirth, delivered, with mention of postpartum complication
12777	67663	Galactorrhea-antepartum	Galactorrhea associated with childbirth, antepartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6766	Galactorrhea-antepartum Galactorrhea associated with childbirth, antepartum condition or complication
12778	67664	Galactorrhea-postpartum	Galactorrhea associated with childbirth, postpartum condition or complication	676	Complications Of Pregnancy, Childbirth, And The Puerperium	6766	Galactorrhea-postpartum Galactorrhea associated with childbirth, postpartum condition or complication
12779	96904	Pois tetracyclc andepres	Poisoning by tetracyclic antidepressants	969	Injury And Poisoning	9690	Pois tetracyclc andepres Poisoning by tetracyclic antidepressants
12780	96905	Pois tricyclc antidepres	Poisoning by tricyclic antidepressants	969	Injury And Poisoning	9690	Pois tricyclc antidepres Poisoning by tricyclic antidepressants
12781	96909	Pois antidepressants NEC	Poisoning by other antidepressants	969	Injury And Poisoning	9690	Pois antidepressants NEC Poisoning by other antidepressants
12782	9691	Pois-phenothiazine tranq	Poisoning by phenothiazine-based tranquilizers	969	Injury And Poisoning	9691	Pois-phenothiazine tranq Poisoning by phenothiazine-based tranquilizers
12783	9692	Pois-butyrophenone tranq	Poisoning by butyrophenone-based tranquilizers	969	Injury And Poisoning	9692	Pois-butyrophenone tranq Poisoning by butyrophenone-based tranquilizers
12784	9693	Poison-antipsychotic NEC	Poisoning by other antipsychotics, neuroleptics, and major tranquilizers	969	Injury And Poisoning	9693	Poison-antipsychotic NEC Poisoning by other antipsychotics, neuroleptics, and major tranquilizers
12785	9694	Pois-benzodiazepine tran	Poisoning by benzodiazepine-based tranquilizers	969	Injury And Poisoning	9694	Pois-benzodiazepine tran Poisoning by benzodiazepine-based tranquilizers
12786	9695	Poison-tranquilizer NEC	Poisoning by other tranquilizers	969	Injury And Poisoning	9695	Poison-tranquilizer NEC Poisoning by other tranquilizers
12787	9696	Poisoning-hallucinogens	Poisoning by psychodysleptics (hallucinogens)	969	Injury And Poisoning	9696	Poisoning-hallucinogens Poisoning by psychodysleptics (hallucinogens)
12788	96970	Pois psychostimulant NOS	Poisoning by psychostimulant, unspecified	969	Injury And Poisoning	9697	Pois psychostimulant NOS Poisoning by psychostimulant, unspecified
12789	96971	Poisoning by caffeine	Poisoning by caffeine	969	Injury And Poisoning	9697	Poisoning by caffeine Poisoning by caffeine
12790	96972	Poisoning by amphetamine	Poisoning by amphetamines	969	Injury And Poisoning	9697	Poisoning by amphetamine Poisoning by amphetamines
12791	96973	Poison by methylphendate	Poisoning by methylphenidate	969	Injury And Poisoning	9697	Poison by methylphendate Poisoning by methylphenidate
12792	66803	Pulm complicat-antepart	Pulmonary complications of anesthesia or other sedation in labor and delivery, antepartum condition or complication	668	Complications Of Pregnancy, Childbirth, And The Puerperium	6680	Pulm complicat-antepart Pulmonary complications of anesthesia or other sedation in labor and delivery, antepartum condition or complication
12793	74192	Spina bifida-dorsal	Spina bifida without mention of hydrocephalus, dorsal (thoracic) region	741	Congenital Anomalies	7419	Spina bifida-dorsal Spina bifida without mention of hydrocephalus, dorsal (thoracic) region
12794	74193	Spina bifida-lumbar	Spina bifida without mention of hydrocephalus, lumbar region	741	Congenital Anomalies	7419	Spina bifida-lumbar Spina bifida without mention of hydrocephalus, lumbar region
12795	7420	Encephalocele	Encephalocele	742	Congenital Anomalies	7420	Encephalocele Encephalocele
12796	7421	Microcephalus	Microcephalus	742	Congenital Anomalies	7421	Microcephalus Microcephalus
12797	7422	Reduction deform, brain	Congenital reduction deformities of brain	742	Congenital Anomalies	7422	Reduction deform, brain Congenital reduction deformities of brain
12798	7423	Congenital hydrocephalus	Congenital hydrocephalus	742	Congenital Anomalies	7423	Congenital hydrocephalus Congenital hydrocephalus
12799	7424	Brain anomaly NEC	Other specified congenital anomalies of brain	742	Congenital Anomalies	7424	Brain anomaly NEC Other specified congenital anomalies of brain
12800	74251	Diastematomyelia	Diastematomyelia	742	Congenital Anomalies	7425	Diastematomyelia Diastematomyelia
12801	74253	Hydromyelia	Hydromyelia	742	Congenital Anomalies	7425	Hydromyelia Hydromyelia
12802	74259	Spinal cord anomaly NEC	Other specified congenital anomalies of spinal cord	742	Congenital Anomalies	7425	Spinal cord anomaly NEC Other specified congenital anomalies of spinal cord
12803	7428	Nervous system anom NEC	Other specified congenital anomalies of nervous system	742	Congenital Anomalies	7428	Nervous system anom NEC Other specified congenital anomalies of nervous system
12804	7429	Nervous system anom NOS	Unspecified congenital anomaly of brain, spinal cord, and nervous system	742	Congenital Anomalies	7429	Nervous system anom NOS Unspecified congenital anomaly of brain, spinal cord, and nervous system
12805	74300	Clinic anophthalmos NOS	Clinical anophthalmos, unspecified	743	Congenital Anomalies	7430	Clinic anophthalmos NOS Clinical anophthalmos, unspecified
12806	74303	Congen cystic eyeball	Cystic eyeball, congenital	743	Congenital Anomalies	7430	Congen cystic eyeball Cystic eyeball, congenital
12807	74306	Cryptophthalmos	Cryptophthalmos	743	Congenital Anomalies	7430	Cryptophthalmos Cryptophthalmos
12808	74310	Microphthalmos NOS	Microphthalmos, unspecified	743	Congenital Anomalies	7431	Microphthalmos NOS Microphthalmos, unspecified
12809	74311	Simple microphthalmos	Simple microphthalmos	743	Congenital Anomalies	7431	Simple microphthalmos Simple microphthalmos
12810	74312	Microphth w oth eye anom	Microphthalmos associated with other anomalies of eye and adnexa	743	Congenital Anomalies	7431	Microphth w oth eye anom Microphthalmos associated with other anomalies of eye and adnexa
12811	74320	Buphthalmos NOS	Buphthalmos, unspecified	743	Congenital Anomalies	7432	Buphthalmos NOS Buphthalmos, unspecified
12812	74321	Simple buphthalmos	Simple buphthalmos	743	Congenital Anomalies	7432	Simple buphthalmos Simple buphthalmos
12813	74322	Buphthal w oth eye anom	Buphthalmos associated with other ocular anomalies	743	Congenital Anomalies	7432	Buphthal w oth eye anom Buphthalmos associated with other ocular anomalies
12814	74330	Congenital cataract NOS	Congenital cataract, unspecified	743	Congenital Anomalies	7433	Congenital cataract NOS Congenital cataract, unspecified
12815	74331	Capsular cataract	Congenital capsular and subcapsular cataract	743	Congenital Anomalies	7433	Capsular cataract Congenital capsular and subcapsular cataract
12816	74332	Cortical/zonular catarac	Congenital cortical and zonular cataract	743	Congenital Anomalies	7433	Cortical/zonular catarac Congenital cortical and zonular cataract
12817	74333	Nuclear cataract	Congenital nuclear cataract	743	Congenital Anomalies	7433	Nuclear cataract Congenital nuclear cataract
12818	74334	Cong tot/subtot cataract	Total and subtotal cataract, congenital	743	Congenital Anomalies	7433	Cong tot/subtot cataract Total and subtotal cataract, congenital
12819	74335	Congenital aphakia	Congenital aphakia	743	Congenital Anomalies	7433	Congenital aphakia Congenital aphakia
12820	74336	Anomalies of lens shape	Congenital anomalies of lens shape	743	Congenital Anomalies	7433	Anomalies of lens shape Congenital anomalies of lens shape
12821	74337	Congenital ectopic lens	Congenital ectopic lens	743	Congenital Anomalies	7433	Congenital ectopic lens Congenital ectopic lens
12822	74339	Cong catar/lens anom NEC	Other congenital cataract and lens anomalies	743	Congenital Anomalies	7433	Cong catar/lens anom NEC Other congenital cataract and lens anomalies
12823	74341	Anom corneal size/shape	Congenital anomalies of corneal size and shape	743	Congenital Anomalies	7434	Anom corneal size/shape Congenital anomalies of corneal size and shape
12824	74342	Cong cornea opac aff vis	Corneal opacities, interfering with vision, congenital	743	Congenital Anomalies	7434	Cong cornea opac aff vis Corneal opacities, interfering with vision, congenital
12825	74343	Cong corneal opacit NEC	Other corneal opacities, congenital	743	Congenital Anomalies	7434	Cong corneal opacit NEC Other corneal opacities, congenital
12826	74344	Anom anter chamber-eye	Specified congenital anomalies of anterior chamber, chamber angle, and related structures	743	Congenital Anomalies	7434	Anom anter chamber-eye Specified congenital anomalies of anterior chamber, chamber angle, and related structures
12827	74345	Aniridia	Aniridia	743	Congenital Anomalies	7434	Aniridia Aniridia
12828	74346	Anom iris & cil body NEC	Other specified congenital anomalies of iris and ciliary body	743	Congenital Anomalies	7434	Anom iris & cil body NEC Other specified congenital anomalies of iris and ciliary body
12829	74347	Anomalies of sclera	Specified congenital anomalies of sclera	743	Congenital Anomalies	7434	Anomalies of sclera Specified congenital anomalies of sclera
12830	74348	Mult anom anter seg-eye	Multiple and combined congenital anomalies of anterior segment	743	Congenital Anomalies	7434	Mult anom anter seg-eye Multiple and combined congenital anomalies of anterior segment
12831	74349	Anom anter seg NEC-eye	Other congenital anomalies of anterior segment	743	Congenital Anomalies	7434	Anom anter seg NEC-eye Other congenital anomalies of anterior segment
12832	74351	Vitreous anomalies	Vitreous anomalies	743	Congenital Anomalies	7435	Vitreous anomalies Vitreous anomalies
12833	74352	Fundus coloboma	Fundus coloboma	743	Congenital Anomalies	7435	Fundus coloboma Fundus coloboma
12834	74353	Cong chorioretinal degen	Chorioretinal degeneration, congenital	743	Congenital Anomalies	7435	Cong chorioretinal degen Chorioretinal degeneration, congenital
12835	74354	Cong fold/cyst post eye	Congenital folds and cysts of posterior segment	743	Congenital Anomalies	7435	Cong fold/cyst post eye Congenital folds and cysts of posterior segment
12836	74355	Cong macular change-eye	Congenital macular changes	743	Congenital Anomalies	7435	Cong macular change-eye Congenital macular changes
12837	74356	Cong retinal changes NEC	Other retinal changes, congenital	743	Congenital Anomalies	7435	Cong retinal changes NEC Other retinal changes, congenital
12838	74357	Optic disc anomalies	Specified congenital anomalies of optic disc	743	Congenital Anomalies	7435	Optic disc anomalies Specified congenital anomalies of optic disc
12839	74358	Vascular anom post eye	Vascular anomalies	743	Congenital Anomalies	7435	Vascular anom post eye Vascular anomalies
12840	74359	Post segmnt anom NEC-eye	Other congenital anomalies of posterior segment	743	Congenital Anomalies	7435	Post segmnt anom NEC-eye Other congenital anomalies of posterior segment
12841	74361	Congenital ptosis	Congenital ptosis	743	Congenital Anomalies	7436	Congenital ptosis Congenital ptosis
12842	74362	Congenital eyelid deform	Congenital deformities of eyelids	743	Congenital Anomalies	7436	Congenital eyelid deform Congenital deformities of eyelids
12843	74363	Spec anom of eyelid NEC	Other specified congenital anomalies of eyelid	743	Congenital Anomalies	7436	Spec anom of eyelid NEC Other specified congenital anomalies of eyelid
12844	74364	Spec lacrimal gland anom	Specified congenital anomalies of lacrimal gland	743	Congenital Anomalies	7436	Spec lacrimal gland anom Specified congenital anomalies of lacrimal gland
12845	74365	Spec lacrimal pass anom	Specified congenital anomalies of lacrimal passages	743	Congenital Anomalies	7436	Spec lacrimal pass anom Specified congenital anomalies of lacrimal passages
12846	74366	Spec anomaly of orbit	Specified congenital anomalies of orbit	743	Congenital Anomalies	7436	Spec anomaly of orbit Specified congenital anomalies of orbit
12847	74369	Anom eyelid/lacr/orb NEC	Other congenital anomalies of eyelids, lacrimal system, and orbit	743	Congenital Anomalies	7436	Anom eyelid/lacr/orb NEC Other congenital anomalies of eyelids, lacrimal system, and orbit
12848	7438	Eye anomalies NEC	Other specified anomalies of eye	743	Congenital Anomalies	7438	Eye anomalies NEC Other specified anomalies of eye
12849	7439	Eye anomaly NOS	Unspecified anomaly of eye	743	Congenital Anomalies	7439	Eye anomaly NOS Unspecified anomaly of eye
12850	74400	Ear anom NOS/impair hear	Unspecified anomaly of ear with impairment of hearing	744	Congenital Anomalies	7440	Ear anom NOS/impair hear Unspecified anomaly of ear with impairment of hearing
12851	74401	Cong absence ext ear	Absence of external ear	744	Congenital Anomalies	7440	Cong absence ext ear Absence of external ear
12852	74402	Ex ear anm NEC-impr hear	Other anomalies of external ear with impairment of hearing	744	Congenital Anomalies	7440	Ex ear anm NEC-impr hear Other anomalies of external ear with impairment of hearing
12853	74403	Middle ear anomaly NEC	Anomaly of middle ear, except ossicles	744	Congenital Anomalies	7440	Middle ear anomaly NEC Anomaly of middle ear, except ossicles
12854	74404	Anomalies ear ossicles	Anomalies of ear ossicles	744	Congenital Anomalies	7440	Anomalies ear ossicles Anomalies of ear ossicles
12855	74405	Anomalies of inner ear	Anomalies of inner ear	744	Congenital Anomalies	7440	Anomalies of inner ear Anomalies of inner ear
12856	74409	Ear anom NEC/impair hear	Other anomalies of ear causing impairment of hearing	744	Congenital Anomalies	7440	Ear anom NEC/impair hear Other anomalies of ear causing impairment of hearing
12857	7441	Accessory auricle	Accessory auricle	744	Congenital Anomalies	7441	Accessory auricle Accessory auricle
12858	74421	Cong absence of ear lobe	Absence of ear lobe, congenital	744	Congenital Anomalies	7442	Cong absence of ear lobe Absence of ear lobe, congenital
12859	74422	Macrotia	Macrotia	744	Congenital Anomalies	7442	Macrotia Macrotia
12860	74423	Microtia	Microtia	744	Congenital Anomalies	7442	Microtia Microtia
12861	74424	Eustachian tube anom NEC	Specified anomalies of Eustachian tube	744	Congenital Anomalies	7442	Eustachian tube anom NEC Specified anomalies of Eustachian tube
12862	74429	Ear anomalies NEC	Other specified anomalies of ear	744	Congenital Anomalies	7442	Ear anomalies NEC Other specified anomalies of ear
12863	E9988	War inj:after cease NEC	Injury due to other war operations but occurring after cessation of hostilities	E99	External Causes Of Injury And Poisoning	E998	War inj:after cease NEC Injury due to other war operations but occurring after cessation of hostilities
12864	79401	Abnorm echoencephalogram	Nonspecific abnormal echoencephalogram	794	Symptoms, Signs, And Ill-Defined Conditions	7940	Abnorm echoencephalogram Nonspecific abnormal echoencephalogram
12865	E9989	War inj:after cease NOS	Injury due to unspecified war operations but occurring after cessation of hostilities	E99	External Causes Of Injury And Poisoning	E998	War inj:after cease NOS Injury due to unspecified war operations but occurring after cessation of hostilities
12866	E9990	Late effect, war injury	Late effect of injury due to war operations	E99	External Causes Of Injury And Poisoning	E999	Late effect, war injury Late effect of injury due to war operations
12867	E9991	Late effect, terrorism	Late effect of injury due to terrorism	E99	External Causes Of Injury And Poisoning	E999	Late effect, terrorism Late effect of injury due to terrorism
12868	V010	Cholera contact	Contact with or exposure to cholera	V01	Factors Influencing Health Status And Contact With Health Services	V010	Cholera contact Contact with or exposure to cholera
12869	V011	Tuberculosis contact	Contact with or exposure to tuberculosis	V01	Factors Influencing Health Status And Contact With Health Services	V011	Tuberculosis contact Contact with or exposure to tuberculosis
12870	V012	Poliomyelitis contact	Contact with or exposure to poliomyelitis	V01	Factors Influencing Health Status And Contact With Health Services	V012	Poliomyelitis contact Contact with or exposure to poliomyelitis
12871	V013	Smallpox contact	Contact with or exposure to smallpox	V01	Factors Influencing Health Status And Contact With Health Services	V013	Smallpox contact Contact with or exposure to smallpox
12872	V014	Rubella contact	Contact with or exposure to rubella	V01	Factors Influencing Health Status And Contact With Health Services	V014	Rubella contact Contact with or exposure to rubella
12873	E8609	Acc poison-alcohol NOS	Accidental poisoning by unspecified alcohol	E86	External Causes Of Injury And Poisoning	E860	Acc poison-alcohol NOS Accidental poisoning by unspecified alcohol
12874	E8610	Acc pois-synth detergent	Accidental poisoning by synthetic detergents and shampoos	E86	External Causes Of Injury And Poisoning	E861	Acc pois-synth detergent Accidental poisoning by synthetic detergents and shampoos
12875	E8611	Acc poison-soap products	Accidental poisoning by soap products	E86	External Causes Of Injury And Poisoning	E861	Acc poison-soap products Accidental poisoning by soap products
12876	E8612	Acc poison-polishes	Accidental poisoning by polishes	E86	External Causes Of Injury And Poisoning	E861	Acc poison-polishes Accidental poisoning by polishes
